date,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,頂埔
09/23/2015,5439,16417,37148,48001,24483,16085,11773,3752,3117,16355,2121,4780,6821,11539,10043,18245,15545,5601,7923,3046,8642,8636,4182,27620,2190,10302,11820,15680,21067,17026,8836,28205,18450,33435,27839,9846,36279,26544,25891,20789,26884,135892,37502,23960,24864,25734,36309,29871,25115,13075,32832,7391,7450,18907,5443,3587,3110,14599,10254,7706,38210,11762,6822,20895,19298,27293,37624,40602,25678,25893,62102,24650,30148,39435,22018,53687,20437,17198,16010,11821,9245,25250,16662,6898,7042,38173,20817,21497,19042,14673,11502,4290,4216,4240,9246,8430,11669,17033,27770,23649,11402,12295,12386,11765,11401,8621,7817,5926
09/24/2015,5659,16240,38000,48548,24603,15923,11752,3710,3044,16446,2107,4624,6624,11062,9994,18371,15372,5565,7854,2870,8544,8363,4191,27711,2346,10246,11764,15876,21008,16864,8912,27727,19080,33480,29041,9905,35817,26244,25813,20890,26322,146283,37199,23262,24652,25125,35251,29915,23477,12874,31970,7404,7592,18625,5150,3496,3071,14576,10182,7346,36361,11998,6805,20891,19079,27243,38583,40185,25480,25544,62791,24890,30139,39244,21719,55816,20362,16925,15868,11950,9267,25584,16533,6692,6903,38992,29203,21285,19310,14814,11378,4318,4133,4219,9012,8421,11661,17026,27273,23712,11294,12198,12067,11784,11498,8476,7777,5903
09/25/2015,6687,17142,39066,54014,25381,16322,12139,3962,3202,16540,2138,4934,7928,10980,11569,17993,15530,6267,8482,3262,8785,9131,4141,28915,2543,11523,12634,16862,22367,18156,9433,30826,20300,34537,30183,10136,37817,27685,27087,21984,26338,213637,41151,24802,25762,28550,38952,31723,25465,13382,33170,7616,7704,20091,6183,3752,3015,14119,10938,7599,40359,13267,7494,22566,19616,29285,45010,41332,26184,27711,73296,24618,32654,43235,24238,64319,21242,18194,16707,12539,10007,27984,17651,7598,7524,39439,29612,22524,21772,14560,13303,4619,4380,4549,9532,9110,12155,17687,28797,25670,12351,13302,13016,12259,12181,9465,8359,6372
09/26/2015,5508,9773,20215,48564,12911,8981,7494,3379,2466,8887,1557,3243,9972,6115,12683,5211,5598,3585,6332,3081,5192,6696,1669,16846,2138,10396,9141,12192,14488,12369,7273,24923,17934,22170,19989,3770,28447,20536,19935,17098,11466,185810,36610,20301,15563,23687,34161,25917,19825,8715,22710,5698,5353,15018,7861,3027,1759,8405,9009,6612,41624,10421,5914,16352,12216,24375,37269,28421,18779,24465,72381,13274,24087,35267,18428,48000,13865,13503,9111,7633,7000,22474,11394,7545,9898,18240,20184,13826,15869,8174,10793,4531,2148,3418,7003,8640,10646,11823,17290,20872,9571,9773,11008,8882,9858,7263,6533,4827
09/27/2015,3544,7490,14008,40483,9246,6944,5954,2971,1795,6668,1138,2459,7486,4528,8320,3878,4360,2865,4950,2248,4017,4908,1465,13075,1864,8340,7802,9785,10664,10070,6553,19740,12235,16856,15989,2570,23821,16245,15551,14402,7470,132016,28770,11505,13066,16827,23573,20680,19429,6246,17337,4515,3840,11282,6849,2277,1366,6079,6449,4953,31987,7989,4704,12953,9036,18693,29383,22670,14522,20970,62436,9208,19209,28208,13663,39356,10939,11249,7285,6740,4606,20087,8613,5375,3914,13911,16582,10942,10651,6110,7364,2852,1677,2552,5309,6050,6751,9419,14083,16834,7209,7342,8385,7476,7940,5813,5139,4264
09/28/2015,1761,2777,7941,24196,5591,2735,2425,1168,596,3369,383,750,1243,1972,3364,1971,1770,1055,1959,571,1357,1648,501,8715,513,3484,4439,6049,7053,6354,4481,12212,6104,9222,7373,1218,15167,10241,9763,8560,4079,76893,14417,9775,15682,4806,5984,7018,5689,2805,6923,1384,1224,3782,1999,640,840,2257,2331,1469,11994,4071,2504,7545,6355,9781,17603,13912,9112,10345,30523,4502,8159,12404,6465,20900,6623,6224,5117,3525,2283,11450,5473,2102,2120,7748,4075,6685,4523,4599,4263,1428,979,1408,3596,3976,4004,6037,7973,8895,3944,4088,5174,4368,4866,2959,3454,2192
09/29/2015,3172,6119,14394,38998,8335,5775,5064,2025,1407,7245,930,1728,2276,4538,7394,3984,4116,2509,4242,1667,3489,3860,1574,11624,1236,5733,6113,8410,10106,9307,5525,21660,11672,16250,12202,2548,19800,14024,12807,11721,10180,89201,28008,14054,11422,12001,22236,15720,15071,6209,16700,3792,3217,10094,3919,1773,1422,5773,6119,3764,27795,6114,3745,10751,9231,16567,24286,20865,13955,18267,57174,7712,16987,26015,11317,36526,10127,10208,6999,5871,4213,16877,8396,3731,3363,14606,7326,9883,10390,6300,5469,2433,1530,2147,4406,5496,5406,8601,13458,14966,5424,5966,6635,5824,6533,4206,4449,3216
09/30/2015,5578,16150,36793,45789,24436,16057,11781,3815,3083,16481,2050,4756,6909,11467,9514,18200,15703,5561,7845,2971,8799,8533,4056,27803,2210,9913,11858,15962,21147,17019,8894,28709,18693,34009,28863,10409,36031,26661,25705,20725,27301,135025,36402,23403,25010,26211,35041,31264,28442,13204,32476,7451,7331,19234,5682,3482,2981,15160,10087,7543,37881,11881,6827,21107,19668,27205,38121,40252,25705,26013,62317,24438,30344,38721,21602,53916,20177,16928,15777,11591,9194,25435,16757,6741,6942,38249,21214,20696,18666,15123,11674,4156,4045,4223,9073,8487,11479,16546,27297,22688,11306,12164,12230,11450,11376,8759,7802,5944
10/01/2015,5584,16472,38079,46865,24856,14953,11645,3642,2944,16132,1978,4635,7166,11283,10579,18352,15459,5593,7860,2936,8412,8433,4133,27862,2347,10137,11895,15729,21107,16823,8822,27567,19149,33362,29954,9978,36340,26694,25760,20748,26353,136216,46257,24007,24568,25667,35758,31189,26151,12966,32094,7531,7657,19240,5611,3517,3104,14714,10122,7614,38090,12032,6659,20879,19309,27371,38205,40149,25845,26021,63964,24107,30831,38843,22230,56666,20491,17005,15776,11640,9438,29878,16701,6642,6933,38740,21399,20563,19290,14603,11486,4172,4036,4311,9070,8470,11621,16611,28025,23912,11371,12352,12063,11831,11432,8628,7968,5920
10/02/2015,6280,17161,40720,53797,26155,16765,12307,3940,3045,16976,2142,4710,7744,11466,11614,18780,16192,6233,8452,3143,9005,9192,4334,29148,2346,10845,12663,16650,21950,17888,9469,32029,21183,35626,33557,9963,38615,28155,27291,21606,27579,169298,50226,25785,26258,28297,39656,34365,28089,13352,33662,7735,8005,19875,6684,3692,3185,14289,10979,7725,41189,12965,7266,22270,19735,29434,41925,41716,26986,27395,76765,25661,33243,45439,25467,64554,21400,18375,16567,12524,10222,33803,18364,7208,7376,40804,27832,22673,21827,14858,12387,4533,4304,4532,9276,9356,12121,17664,29714,26433,11915,12900,12859,12170,12032,9244,8372,6321
10/03/2015,4770,12513,25300,57015,16349,12561,9432,3422,2825,11915,1836,3422,12546,8344,13017,7567,7670,4198,7640,4340,6444,7514,2008,19430,2469,11179,10073,14009,16843,15475,8447,35316,21980,30315,28394,5262,32548,23664,21953,19681,16761,177148,56709,20886,19637,30013,40805,31662,26986,9851,27078,5996,5953,16310,8840,3369,2081,9882,9995,6805,51343,11612,6318,18403,14776,28568,44296,33887,22499,26649,88473,17481,32834,44097,24773,59683,15601,16057,11039,9074,9426,31873,14054,10379,6316,23191,19837,16065,18576,10738,12080,4253,2476,3757,7568,8690,9601,13265,22074,25538,10037,10665,11405,9827,10842,8016,7173,5435
10/04/2015,4791,9585,18789,45686,12876,9978,7412,3231,2328,10127,1563,3003,12659,6683,13307,5538,5747,3815,6016,3569,5316,6150,1783,15734,2148,9821,8728,11852,14409,13601,7333,29940,17456,23054,23208,3914,27441,20280,18228,15911,11916,161570,45805,15421,17054,23442,35653,27645,25597,7824,22616,5316,4930,14921,7947,2871,1622,8550,8361,6337,49265,10080,5476,15384,11737,22887,34871,29253,18883,23196,72985,14480,25854,32921,18361,50912,13727,13096,9275,7844,8334,24780,10261,9137,4840,17058,13202,13522,14407,8975,8886,4325,2046,3158,6500,7062,7790,11137,17813,20795,8378,8760,10049,8670,9045,7061,6385,4544
10/05/2015,5520,15716,36632,45953,23982,15360,11465,3631,2882,15972,2011,4564,5783,11020,9800,17969,15182,5377,7844,2877,8492,8222,4004,27742,2275,10291,11411,15527,20815,16471,8515,27388,18003,32634,29557,9705,35705,25394,25424,20442,26519,136066,41335,24085,24291,24969,35021,30558,23737,12919,32322,7319,7116,18600,5936,3313,3038,14093,10114,7457,40178,11553,6910,20810,19078,26071,36341,39192,25357,26139,66296,22995,28719,38548,22097,55489,19676,16951,15482,11396,9477,27667,16390,6536,6768,38054,21695,20504,18857,14317,11219,4135,4011,4111,8762,8526,11356,16646,27281,23538,11116,11896,11878,11422,11364,8564,7744,5805
10/06/2015,5619,16296,37765,49566,24763,15824,11828,3827,3033,16202,2023,4794,8543,11374,10040,18481,15729,5443,7845,3093,8708,8634,4051,31382,2288,10374,11736,15916,20756,16879,8952,27399,18654,33248,30528,9939,36005,26329,25575,20816,27729,136554,41524,24234,25190,26811,35795,31539,27538,13277,32832,7441,7582,19817,5863,3360,3086,14472,10563,7732,38699,11904,6691,21140,19719,27236,37188,39919,25769,26211,64896,23781,29320,39131,22752,55291,20528,16922,16001,11785,9699,27316,16967,6601,7002,38360,21542,20865,18932,14741,11615,4243,4168,4270,9259,8564,11619,16621,27418,23734,11278,12270,12216,11663,11415,8701,7836,5970
10/07/2015,5985,16448,37124,49467,24608,15978,11861,3854,3082,16351,2025,4716,7538,11279,10273,18474,15683,5612,7942,3147,8952,8696,4138,31724,2237,10482,11932,15806,21110,16645,8863,28452,18837,34156,30030,9854,36475,26984,25916,20995,27103,138093,41898,23841,25063,26509,36008,30729,27276,13197,32942,7485,7390,19441,5875,3446,3199,14637,10395,7555,38640,12139,6982,21207,19889,27487,38044,39894,25738,25977,65457,24942,30682,40079,22803,55644,20562,16992,15898,11733,9653,26838,16956,6935,7049,38915,21565,21131,18929,14635,11558,4323,4213,4397,9123,8506,11533,16967,28029,23526,11358,12251,12165,11546,11524,8824,7819,6160
10/08/2015,6903,16764,39550,53818,25440,16779,12394,3825,2919,16997,2100,4918,7303,11249,11957,18765,15803,5718,8313,3203,9019,8967,4210,32435,2469,10860,12581,16636,22726,17255,9459,30797,19830,34545,29877,9992,38048,27930,26658,21874,26500,186212,43951,23989,25893,28052,38405,31068,26475,13286,33755,7750,7932,19663,6092,3645,3089,14733,10533,7725,38645,13318,7202,22345,19985,28860,44968,41234,26940,26694,71425,24490,33281,42406,24294,62725,21024,17925,16497,12784,9724,31481,17976,6923,7326,40037,22455,21986,20108,14852,12300,4625,4324,4440,9329,9024,12139,17498,28900,24732,12098,12951,12828,12054,12145,9194,8431,6501
10/09/2015,5203,9802,20882,55030,12918,9104,7840,3099,1979,10371,1400,2638,6007,6165,13103,5673,6051,3524,6408,2303,5215,6177,1925,18708,1957,8385,8567,11824,14833,11950,7530,26195,17397,22060,19530,3021,29655,20693,18922,16450,11386,172617,48404,19330,15713,20474,34329,24735,22938,9096,21611,5030,4600,13509,7999,2641,2242,7621,8545,5257,33204,9599,5528,15586,13222,24934,40331,28848,18854,22763,82778,12270,27723,40335,21095,56440,13830,13343,8880,8008,5652,31761,12260,5514,5136,19937,16181,13673,15635,7873,9554,4039,2058,3056,6343,8130,8497,12099,18299,20598,9160,9090,10294,8541,9661,6198,5987,4340
10/10/2015,4545,9153,19487,51954,12671,8245,7632,3380,2297,9138,1802,3530,16800,5974,15121,5158,5628,3378,6447,3366,5051,5948,1878,16331,2108,11186,8919,11771,14077,12578,7321,26662,17414,21249,27377,3443,29588,20342,19079,17167,14720,157709,45243,15886,15420,24303,41142,28614,23417,7491,21375,5341,4718,14606,9287,3077,1831,8379,8405,6237,52848,10621,5851,15854,11085,25275,38683,28167,18828,25944,84108,13232,28302,37486,22003,55164,13661,13668,8753,8046,8296,33774,11272,8811,4926,17972,10477,13114,16785,7695,9429,4473,2027,3301,6569,7985,8390,11602,17269,21802,8875,9537,10777,8736,9836,7332,6376,4970
10/11/2015,5001,8555,17099,43564,10921,8444,6956,3024,2034,9331,1366,2937,11027,5961,12519,5205,5202,3140,5717,2730,4871,5416,1551,14462,2011,8755,8666,11065,13284,12505,7152,27669,16241,20145,21340,3356,26483,19150,17278,15875,11776,161002,38744,13481,15926,21051,32094,23376,25509,7181,21055,5003,4263,14030,7795,2489,1487,7887,7640,5719,45048,9770,5517,14913,11164,22043,37151,27054,17801,23022,67544,11482,25747,30052,16632,45682,13059,13022,9295,7347,6520,26487,9528,7640,4711,15032,9703,12240,13607,8813,7914,4158,1969,2923,5898,6679,7111,10530,16675,18822,7923,8421,9589,8162,8906,6536,6188,4749
10/12/2015,5830,15448,35244,45031,23333,15041,11356,3644,2906,15957,2038,4641,6210,10847,9405,17776,14940,5645,7528,2969,8583,8139,3842,27115,2087,10179,11490,15187,20281,16407,8567,27889,17877,31929,26201,9502,35170,25454,25210,20375,25497,132294,37736,23007,23926,24626,34672,28417,23020,12570,32623,7199,7145,18449,5508,3249,3013,14040,10179,7467,39035,11496,6710,20522,18961,25837,36569,38514,24677,26089,59900,19288,29833,36895,20175,52837,19446,16587,15396,11385,9130,24531,15856,6211,6811,36209,20453,19922,18781,14312,11259,4142,3923,4029,8816,8413,11130,15990,26256,21265,10871,11901,11829,11137,11310,8504,7776,5870
10/13/2015,5719,16158,36613,45847,24073,15534,11593,3731,3100,16196,2060,4729,7672,10863,9710,18272,15485,5470,7788,3003,8631,8429,4003,28201,2278,10325,11739,15485,20513,16466,8689,27550,18269,32751,28266,9539,36026,26151,25629,21105,26031,127598,36635,23281,24734,26306,35806,28753,23281,13048,32856,7430,7613,19313,5771,3502,3088,14641,10211,7609,37901,11671,6754,20800,19761,26546,37006,39871,25680,27277,59859,22728,29396,38080,20694,54981,20293,16984,15943,11595,9248,24201,16341,6668,6828,36785,20589,20372,19466,14371,11575,4339,4036,4341,9075,8496,11420,16282,28009,22741,11297,12372,11971,11608,11468,8678,7743,6018
10/14/2015,5680,16319,36957,47305,24233,15913,11631,3714,3056,16461,2076,4935,7470,11093,10547,18419,15759,5499,8019,3172,8982,8523,4161,30924,2201,10590,11806,15720,20964,16722,8750,27393,18613,32711,28366,9776,36603,26844,25624,21035,26210,130612,37764,23698,24556,26302,36399,29985,24848,12870,33123,7393,7401,18882,5637,3499,3169,14674,10382,7613,38936,11763,6856,21206,19862,26824,37691,40144,25635,26150,63653,23749,29897,39352,21344,55345,20143,17137,15747,11708,10250,25597,16651,7225,6939,37166,21459,20735,19778,14712,11667,4207,4122,4269,9175,8648,11779,16581,27581,23929,11546,12481,12145,11526,11466,8635,7864,6063
10/15/2015,6102,16227,38060,48110,24574,15635,11837,3725,2957,16270,2017,4824,7804,11138,10958,18366,15538,5587,8242,4485,8773,8567,4044,31312,2318,10832,11930,15925,21427,16218,8771,27956,19168,32948,28209,9665,36387,26840,25675,20806,25646,134832,37975,23776,25112,26608,36929,30212,23683,12696,32712,7390,7598,19118,5693,3469,3028,14267,10177,7603,39245,11937,6671,21108,19331,26896,37675,39865,25821,26302,65577,24037,29986,40104,21602,58417,20347,17390,16112,12017,9729,25279,16550,6940,6917,38210,21848,20513,19933,14382,11911,4194,4139,4319,9122,8795,11690,16494,27158,23734,11448,12332,12097,11680,11733,8627,7834,6135
10/16/2015,6332,17316,38788,54472,25647,16631,12330,3863,2996,16668,2097,4840,8330,11522,12097,18416,16148,5944,8535,3333,8951,9751,4301,32661,2321,11113,12635,16684,22085,17814,9491,32536,21704,35205,31499,10073,38287,28562,27072,22046,27282,171676,43107,25168,26127,28006,40758,31946,25441,13107,34038,7699,7583,19883,6698,3534,3074,14422,10881,7710,42019,12835,7348,22375,19665,29703,43141,41400,26840,27391,75630,25348,33678,45090,24258,65841,20979,18452,16616,12953,10373,29522,18148,7626,7418,40182,22343,21762,21446,14588,12763,4500,4243,4635,9429,9356,12212,17479,28924,25902,12098,12966,13114,11875,12164,9412,8249,6425
10/17/2015,4961,12077,24167,57679,16559,12499,9511,3673,2674,11499,1778,3567,13973,8135,15427,7443,7823,4435,7630,4558,6421,7327,2175,19428,2548,13529,10309,14450,18212,15700,8632,41962,22698,30889,29582,5924,33855,24742,22284,20046,17810,181645,46946,21901,19274,30031,45195,31429,22805,10212,28026,6417,6142,17024,9843,3077,2531,10412,10176,6521,51490,11587,7174,18993,16269,30360,42718,35326,23200,27615,90310,19018,34725,44568,22755,61325,15418,16384,11363,9233,9783,28742,13513,12167,6523,23473,16115,15624,19503,11089,12115,4803,2544,4489,8704,8761,10200,13096,21166,25939,11507,11240,11686,9798,10887,8253,7719,5376
10/18/2015,5007,9763,19182,46241,12908,11901,8092,3474,2471,10752,1595,3375,14545,7181,14182,5893,6328,3963,6690,3744,6252,6370,1879,17672,2269,10346,9158,12540,15063,14024,8329,33075,18226,22876,23148,4134,28522,21015,18993,16750,12580,172273,38781,15059,17903,27037,35685,26181,23268,8467,22834,5541,4969,15454,8471,2575,1730,9547,8667,6419,48919,10813,6251,16048,11997,24375,38669,30024,19516,25739,74425,18624,26595,33757,17809,51397,14575,14764,9638,8135,8419,25653,10494,10022,4902,17304,12242,13283,14182,9464,9405,4537,2233,3596,6912,7382,8123,11774,18475,20996,8987,9546,10520,8848,9536,7487,6803,4869
10/19/2015,5422,15723,35647,43647,23482,14911,11123,3655,2918,15862,1970,4581,5710,10905,9719,17783,15039,5340,7657,2871,8557,8264,3963,29620,2175,10073,11480,15331,20290,16154,8371,26817,17462,31472,26505,9255,35353,25567,25008,20192,25049,132851,33099,23105,23892,24311,33882,28051,23057,12635,31929,7189,7078,18719,5577,3210,3016,14045,9958,7429,37504,11477,6652,20360,18818,25974,36694,38362,24832,25909,61487,22477,28049,37164,20536,54302,19187,16975,15278,11124,8943,25223,15639,6434,6816,36746,21308,19795,19226,14104,11373,4125,3959,4146,8689,8333,11269,16224,26150,22847,11129,11992,11864,11193,11236,8357,7591,5862
10/20/2015,5371,16039,36424,45558,23823,15249,11648,3684,3069,16790,2055,4739,7256,11036,9856,18619,15450,5568,7832,3107,8656,8316,4087,31914,2217,10247,11797,15450,20731,16416,8787,27180,18462,32549,28485,9616,35844,26269,25572,20553,26224,131563,34406,23487,24660,26683,35069,29238,22954,13066,32377,7394,7510,19142,6222,3466,3017,14371,10384,7653,36994,11507,6686,21044,19342,26672,36689,39810,25544,26034,62829,23920,29170,37961,20723,54236,20261,16764,15885,11621,9363,25484,16341,6655,6933,37438,20830,20470,19475,14312,14562,4146,4097,4181,9738,8549,11492,16445,26868,23289,11160,12166,12049,11519,11400,8613,7754,5863
10/21/2015,5428,16677,37330,45846,25203,16168,11868,4045,3006,16452,2053,4772,7427,11041,10236,18619,15791,5691,8048,3084,8807,8620,4297,34562,2375,10542,12034,15785,20858,16819,9184,27214,18776,33660,29243,9800,36485,26659,25882,21218,26285,131144,35358,23743,24344,25717,34647,29125,24592,12751,31921,7440,7310,19114,6036,3565,3022,14309,10012,7553,37728,11775,6824,21012,19784,26582,37241,39904,25954,25639,64621,25650,29754,38881,21615,55190,20439,17319,16096,11863,9295,25393,16704,6634,7013,37977,22412,21146,19839,14607,11995,4212,4119,4263,9022,8591,11522,17021,27858,23884,11347,12259,12104,11633,11590,8860,7876,6302
10/22/2015,5428,16560,38839,47163,25580,16040,12004,3909,2880,16265,1994,4615,5881,11011,10459,18441,15718,5717,7982,2947,8947,8748,4292,30993,2419,10156,11931,15799,21261,16561,9141,28036,19078,33726,29088,9916,37245,27050,26045,20847,25797,137159,35432,23430,25086,25769,34981,29601,23291,12490,32354,7378,7259,19121,6185,3456,3158,14203,10094,7412,36404,11656,6692,21135,19379,27091,38494,40618,25979,25576,64596,26129,31064,39467,22111,67343,20798,17301,16225,12148,9156,29431,16869,6528,6870,39155,23371,21244,19343,14425,11517,4189,4224,4359,9113,8538,11953,16583,27656,24460,11384,12329,12124,11830,11644,8663,7692,6024
10/23/2015,6071,17365,40363,54497,26321,16717,12427,4073,3021,17391,2081,4742,8058,11146,11909,18523,16429,5920,8666,3303,9426,9101,4397,31842,2523,11149,12766,16960,23116,17585,9635,31550,20798,35815,32579,9901,38985,28385,27126,21858,26934,179199,41365,25499,26561,28854,38378,32157,25249,12909,33950,7832,7846,20089,7109,3679,3102,14272,10518,7592,39100,12953,7427,22529,19807,29943,43871,42161,27463,27920,76911,26881,34375,45597,24905,74330,21925,18300,16835,13007,9901,32383,18165,7397,7710,40552,23930,22434,20908,15125,12127,4561,4299,4638,9660,9553,12608,18268,29764,26871,12190,13057,13294,12407,12558,9319,8722,6303
10/24/2015,5163,12167,25461,56041,20231,11958,9252,3602,2598,14079,1715,3372,9529,7989,15829,7064,7518,4192,7817,3843,6390,7412,3059,19707,2295,10518,10268,14201,17139,15137,8707,35852,22058,29313,31204,5385,34468,24552,22331,19258,17998,180798,40950,20455,19948,29356,38870,30015,21638,10778,28733,6088,5662,16013,9043,3317,2151,10307,9381,6897,40883,11555,6469,18529,16197,29398,42747,34530,22561,28029,88665,18128,33605,43287,21626,71617,16910,15898,10597,9567,8135,32801,13702,10481,5907,23601,19443,16524,17988,11040,12481,4953,2497,3829,7801,9000,10168,13432,21517,24609,10263,10961,12647,10437,10932,7876,7851,5096
10/25/2015,5156,9934,18482,43674,15766,10617,7546,3365,2395,10494,1681,3474,13345,7712,14168,5920,6559,3875,6649,4017,5552,6521,2759,16667,2248,10717,9164,12388,14598,13955,7680,37078,18904,23586,29432,4349,29318,21380,19216,16909,12595,168771,34132,14668,17859,29377,36229,26031,23498,8201,23676,5784,4981,16552,8826,2861,1994,11150,9766,7048,52687,11067,5900,16653,12338,24623,38821,30341,20027,25004,76826,14935,29670,32311,18153,64340,14235,14104,9598,8485,8411,29447,10951,11268,5674,16989,14109,13125,15254,9576,9358,4142,1968,3455,6679,7327,8253,11062,18398,21706,9188,9677,10369,9317,9804,7709,7496,5181
